account_id,signup_date,utm_source,utm_campaign,ref,account_type,month_year,status,renewal_count,conversion_flag,billing_cycle_end_date,trial_end_date,cancel_reason,status_new
ACC1230,2025-08-01,Google Ads,Campaign_A,coach,Agency,2025-08,Canceled,0.0,yes,2025-07-08,2025-08-14,churned,churned
ACC1231,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1232,2025-07-15,Google Ads,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1233,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Active,2.0,no,2025-07-06,2025-07-18,churned,Active
ACC1234,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1235,2025-07-15,Google Ads,Campaign_A,whose,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1236,2025-06-28,LinkedIn,Campaign_C,,Normal,2025-06,Trialing,-1.0,yes,2025-07-23,2025-08-23,price,Trialing
ACC1237,2025-07-15,Unknown,Campaign_B,your,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1238,2025-08-01,LinkedIn,Campaign_C,involve,Agency,2025-08,Active,1.0,yes,2025-08-14,2025-06-10,competitor,Active
ACC1239,2025-08-18,Organic,Campaign_A,,Normal,2025-08,Trialing,2.0,no,2025-07-05,2025-06-30,churned,Trialing
ACC1240,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1241,2025-07-15,Google Ads,Campaign_C,keep,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1242,2025-07-15,Google Ads,Campaign_B,wife,Agency,2025-07,Canceled,0.0,yes,2025-07-15,2025-06-10,,churned
ACC1243,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1244,2025-08-07,Referral,Campaign_B,her,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1245,2025-07-19,Referral,Campaign_C,,Agency,2025-07,Trialing,2.0,yes,2025-07-29,2025-07-25,price,Trialing
ACC1246,2025-06-22,Referral,Campaign_B,staff,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1247,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1248,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1249,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1250,2025-08-01,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1251,2025-07-03,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1252,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Canceled,,yes,2025-06-25,2025-08-20,price,churned
ACC1253,2025-08-01,Unknown,Campaign_A,,Agency,2025-08,Canceled,1.0,no,2025-07-01,2025-06-10,churned,dropped after trial
ACC1254,2025-07-15,Google Ads,Campaign_B,eat,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1255,2025-07-15,Unknown,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1256,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1257,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1258,2025-08-01,Referral,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1259,2025-07-15,Referral,Campaign_C,,Agency,2025-07,Trialing,,yes,2025-08-24,2025-08-30,churned,Trialing
ACC1260,2025-08-01,Unknown,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1261,2025-08-01,Unknown,Campaign_B,you,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1262,2025-07-15,Unknown,Campaign_C,visit,Normal,2025-07,Active,0.0,yes,2025-07-10,2025-06-07,churned,Active
ACC1263,2025-07-15,Google Ads,Campaign_C,cultural,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1264,2025-06-29,Referral,Campaign_B,finish,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1265,2025-08-30,Google Ads,Campaign_C,tree,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1266,2025-08-01,LinkedIn,Campaign_B,board,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1267,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1268,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1269,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1270,2025-08-22,Referral,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1271,2025-08-01,Google Ads,Campaign_B,response,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1272,2025-08-12,Referral,Campaign_A,,Agency,2025-08,Canceled,0.0,yes,2025-07-21,2025-06-09,price,churned
ACC1273,2025-08-01,Google Ads,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1274,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Trialing,-1.0,yes,2025-08-21,2025-06-12,churned,Trialing
ACC1275,2025-08-26,Organic,Campaign_C,evidence,Agency,2025-08,Active,0.0,no,2025-07-05,2025-07-09,,Active
ACC1276,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1277,2025-07-05,Referral,Campaign_A,,Normal,2025-07,Canceled,,no,2025-07-01,2025-06-30,price,dropped after trial
ACC1278,2025-08-12,Google Ads,Campaign_C,,Agency,2025-08,Trialing,0.0,no,2025-08-21,2025-06-27,competitor,Trialing
ACC1279,2025-07-15,Organic,Campaign_A,else,Normal,2025-07,Canceled,-1.0,yes,2025-08-20,2025-06-22,competitor,churned
ACC1280,2025-06-24,Google Ads,Campaign_B,development,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC1281,2025-06-22,Google Ads,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1282,2025-07-15,Google Ads,Campaign_A,,Agency,2025-07,Canceled,1.0,no,2025-08-11,2025-06-04,competitor,dropped after trial
ACC1283,2025-07-15,Organic,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1284,2025-07-15,LinkedIn,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1285,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Canceled,0.0,yes,2025-06-18,2025-08-12,price,churned
ACC1286,2025-07-15,Referral,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1287,2025-07-03,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1288,2025-08-01,Referral,Campaign_B,machine,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1289,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1290,2025-07-28,Google Ads,Campaign_B,race,Normal,2025-07,Active,2.0,yes,2025-08-28,2025-06-13,competitor,Active
ACC1291,2025-06-19,Google Ads,Campaign_C,,Agency,2025-06,Trialing,0.0,no,2025-08-30,2025-07-12,competitor,Trialing
ACC1292,2025-08-01,Organic,Campaign_C,wife,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1293,2025-06-27,Unknown,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC1294,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1295,2025-07-15,Unknown,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1296,2025-08-01,Organic,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1297,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1298,2025-08-01,Unknown,Campaign_B,situation,Agency,2025-08,Trialing,-1.0,yes,2025-08-22,2025-06-24,churned,Trialing
ACC1299,2025-07-02,Unknown,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1300,2025-06-25,Google Ads,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1301,2025-08-26,Google Ads,Campaign_B,mission,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1302,2025-08-01,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1303,2025-08-01,Organic,Campaign_C,,Agency,2025-08,Trialing,0.0,yes,2025-07-06,2025-06-29,price,Trialing
ACC1304,2025-08-01,LinkedIn,Campaign_C,,Normal,2025-08,Canceled,2.0,no,2025-08-22,2025-06-23,price,dropped after trial
ACC1305,2025-07-30,Google Ads,Campaign_A,,Agency,2025-07,Trialing,,no,2025-07-16,2025-07-31,competitor,Trialing
ACC1306,2025-07-15,Google Ads,Campaign_A,,Normal,2025-07,Canceled,,no,2025-08-25,2025-06-03,churned,dropped after trial
ACC1307,2025-08-04,Google Ads,Campaign_C,,Agency,2025-08,Active,-1.0,yes,2025-06-12,2025-08-08,competitor,Active
ACC1308,2025-06-19,Google Ads,Campaign_B,east,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1309,2025-08-01,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1310,2025-07-15,Referral,Campaign_B,,Agency,2025-07,Canceled,,yes,2025-07-09,2025-07-30,churned,churned
ACC1311,2025-08-01,LinkedIn,Campaign_A,worker,Agency,2025-08,Canceled,-1.0,no,2025-06-21,2025-07-25,churned,dropped after trial
ACC1312,2025-07-15,Google Ads,Campaign_C,,Normal,2025-07,Canceled,2.0,yes,2025-08-03,2025-07-29,churned,churned
ACC1313,2025-08-01,LinkedIn,Campaign_A,sit,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1314,2025-08-01,Unknown,Campaign_B,,Agency,2025-08,Canceled,1.0,yes,2025-07-06,2025-06-01,competitor,churned
ACC1315,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Trialing,2.0,yes,2025-07-17,2025-08-20,,Trialing
ACC1316,2025-08-01,Google Ads,Campaign_C,system,Agency,2025-08,Canceled,1.0,yes,2025-08-04,2025-06-04,competitor,churned
ACC1317,2025-08-09,Organic,Campaign_A,subject,Agency,2025-08,Trialing,1.0,no,2025-06-15,2025-06-19,,Trialing
ACC1318,2025-06-28,Referral,Campaign_B,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC1319,2025-07-15,LinkedIn,Campaign_C,beyond,Normal,2025-07,Canceled,,no,2025-08-22,2025-06-12,,dropped after trial
ACC1320,2025-07-26,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1321,2025-08-01,Unknown,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1322,2025-08-15,Google Ads,Campaign_A,,Normal,2025-08,Canceled,,yes,2025-07-19,2025-08-12,churned,churned
ACC1323,2025-08-01,Organic,Campaign_A,,Normal,2025-08,Canceled,,yes,2025-06-23,2025-06-09,churned,churned
ACC1324,2025-07-15,Organic,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1325,2025-06-28,Unknown,Campaign_A,popular,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1326,2025-07-15,LinkedIn,Campaign_C,,Agency,2025-07,Active,2.0,no,2025-07-26,2025-07-03,churned,Active
ACC1327,2025-08-01,Referral,Campaign_C,,Agency,2025-08,Canceled,,no,2025-08-08,2025-06-28,price,dropped after trial
ACC1328,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1329,2025-07-15,Organic,Campaign_B,short,Normal,2025-07,Trialing,1.0,yes,2025-06-26,2025-08-12,churned,Trialing
ACC1330,2025-07-15,Google Ads,Campaign_B,yes,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1331,2025-08-01,Unknown,Campaign_C,finish,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1332,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1333,2025-07-15,Google Ads,Campaign_B,shoulder,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1334,2025-07-24,Google Ads,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1335,2025-06-27,Google Ads,Campaign_B,pull,Normal,2025-06,Canceled,2.0,yes,2025-08-14,2025-06-17,churned,churned
ACC1336,2025-07-15,Referral,Campaign_A,,Normal,2025-07,Active,2.0,no,2025-08-08,2025-08-19,,Active
ACC1337,2025-07-22,Referral,Campaign_C,her,Agency,2025-07,Trialing,,yes,2025-06-12,2025-06-21,competitor,Trialing
ACC1338,2025-08-01,Referral,Campaign_A,head,Normal,2025-08,Trialing,0.0,no,2025-08-11,2025-06-02,churned,Trialing
ACC1339,2025-07-15,Google Ads,Campaign_C,continue,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1340,2025-07-15,Google Ads,Campaign_A,need,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1341,2025-07-15,Organic,Campaign_B,us,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1342,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1343,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Active,,no,2025-08-11,2025-07-04,price,Active
ACC1344,2025-07-14,Referral,Campaign_C,,Normal,2025-07,Active,,yes,2025-06-09,2025-06-30,competitor,Active
ACC1345,2025-08-01,Referral,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1346,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1347,2025-07-24,Google Ads,Campaign_B,single,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1348,2025-08-01,Google Ads,Campaign_B,to,Agency,2025-08,Trialing,0.0,no,2025-08-25,2025-07-31,,Trialing
ACC1349,2025-06-29,Organic,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1350,2025-08-01,Unknown,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1351,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1352,2025-06-29,Organic,Campaign_C,,Normal,2025-06,Active,-1.0,yes,2025-06-24,2025-08-21,competitor,Active
ACC1353,2025-08-01,Unknown,Campaign_C,,Agency,2025-08,Canceled,0.0,yes,2025-08-22,2025-08-03,,churned
ACC1354,2025-06-18,Referral,Campaign_C,serve,Normal,2025-06,Active,1.0,yes,2025-06-04,2025-07-25,churned,Active
ACC1355,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1356,2025-08-01,Referral,Campaign_C,professional,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1357,2025-07-15,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1358,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1359,2025-08-08,LinkedIn,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1360,2025-08-01,Unknown,Campaign_B,success,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1361,2025-08-01,LinkedIn,Campaign_B,Republican,Normal,2025-08,Canceled,0.0,yes,2025-07-13,2025-07-06,price,churned
ACC1362,2025-08-01,Organic,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1363,2025-08-01,LinkedIn,Campaign_B,,Agency,2025-08,Canceled,,yes,2025-08-17,2025-07-16,price,churned
ACC1364,2025-07-14,Referral,Campaign_C,,Normal,2025-07,Trialing,1.0,no,2025-08-24,2025-06-10,churned,Trialing
ACC1365,2025-08-22,Unknown,Campaign_B,,Normal,2025-08,Active,1.0,yes,2025-07-04,2025-08-26,price,Active
ACC1366,2025-08-23,Organic,Campaign_B,cost,Agency,2025-08,Trialing,,yes,2025-07-15,2025-06-26,churned,Trialing
ACC1367,2025-08-11,Unknown,Campaign_C,country,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1368,2025-08-01,Google Ads,Campaign_C,,Agency,2025-08,Active,,no,2025-08-29,2025-08-19,,Active
ACC1369,2025-08-01,Google Ads,Campaign_B,turn,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1370,2025-06-25,Referral,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1371,2025-08-01,LinkedIn,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1372,2025-08-01,Unknown,Campaign_B,popular,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1373,2025-08-01,Referral,Campaign_A,,Normal,2025-08,Canceled,0.0,no,2025-06-27,2025-08-17,churned,dropped after trial
ACC1374,2025-06-17,Organic,Campaign_C,shoulder,Normal,2025-06,Trialing,-1.0,no,2025-07-11,2025-07-31,price,Trialing
ACC1375,2025-06-24,Organic,Campaign_C,,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC1376,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Canceled,1.0,no,2025-07-25,2025-06-10,churned,dropped after trial
ACC1377,2025-08-03,Unknown,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1378,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Canceled,1.0,yes,2025-08-26,2025-07-04,competitor,churned
ACC1379,2025-07-15,Referral,Campaign_B,capital,Agency,2025-07,Active,-1.0,yes,2025-08-19,2025-08-24,churned,Active
ACC1380,2025-07-15,Unknown,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1381,2025-08-01,LinkedIn,Campaign_B,,Normal,2025-08,Active,,no,2025-07-14,2025-07-20,churned,Active
ACC1382,2025-08-01,Unknown,Campaign_C,cup,Normal,2025-08,Canceled,1.0,no,2025-06-03,2025-06-09,churned,dropped after trial
ACC1383,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Active,-1.0,yes,2025-06-11,2025-07-29,churned,Active
ACC1384,2025-08-01,Organic,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1385,2025-07-15,Google Ads,Campaign_B,sure,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1386,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Canceled,2.0,no,2025-07-17,2025-06-05,,dropped after trial
ACC1387,2025-07-15,Unknown,Campaign_A,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1388,2025-08-01,LinkedIn,Campaign_A,artist,Agency,2025-08,Trialing,-1.0,no,2025-08-29,2025-07-29,price,Trialing
ACC1389,2025-07-02,Google Ads,Campaign_A,laugh,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1390,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1391,2025-07-15,Organic,Campaign_B,,Normal,2025-07,Active,2.0,no,2025-06-27,2025-08-26,churned,Active
ACC1392,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1393,2025-08-01,Organic,Campaign_B,,Agency,2025-08,Active,1.0,no,2025-08-29,2025-07-09,competitor,Active
ACC1394,2025-08-15,Referral,Campaign_B,,Agency,2025-08,Trialing,0.0,no,2025-06-24,2025-06-23,competitor,Trialing
ACC1395,2025-07-19,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1396,2025-08-01,Google Ads,Campaign_A,,Agency,2025-08,Active,,yes,2025-07-12,2025-08-17,competitor,Active
ACC1397,2025-07-26,LinkedIn,Campaign_B,our,Normal,2025-07,Active,2.0,no,2025-08-09,2025-07-12,,Active
ACC1398,2025-07-15,Google Ads,Campaign_A,loss,Normal,2025-07,Active,2.0,no,2025-07-09,2025-08-06,,Active
ACC1399,2025-07-07,Google Ads,Campaign_B,way,Agency,2025-07,Active,,no,2025-07-09,2025-06-19,price,Active
ACC1400,2025-07-15,LinkedIn,Campaign_C,,Normal,2025-07,Active,,no,2025-07-24,2025-06-13,,Active
ACC1401,2025-06-22,Unknown,Campaign_B,,Normal,2025-06,Active,1.0,no,2025-06-12,2025-07-08,price,Active
ACC1402,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Active,,no,2025-07-31,2025-08-02,price,Active
ACC1403,2025-07-21,Referral,Campaign_B,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1404,2025-07-15,LinkedIn,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1405,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Canceled,2.0,no,2025-06-07,2025-06-23,churned,dropped after trial
ACC1406,2025-08-13,Google Ads,Campaign_B,,Agency,2025-08,Active,0.0,yes,2025-07-16,2025-08-17,churned,Active
ACC1407,2025-07-15,LinkedIn,Campaign_C,,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1408,2025-07-15,Google Ads,Campaign_B,poor,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1409,2025-08-01,Google Ads,Campaign_A,everyone,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1410,2025-08-01,Unknown,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1411,2025-07-15,Referral,Campaign_A,factor,Agency,2025-07,Canceled,,no,2025-07-07,2025-08-17,,dropped after trial
ACC1412,2025-08-27,Unknown,Campaign_B,this,Agency,2025-08,Active,-1.0,yes,2025-07-01,2025-06-19,churned,Active
ACC1413,2025-07-07,Google Ads,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1414,2025-08-01,Referral,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1415,2025-07-15,Organic,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1416,2025-07-15,LinkedIn,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1417,2025-06-05,Unknown,Campaign_B,mean,Normal,2025-06,Not subscibed,,,,,,Not subscibed
ACC1418,2025-08-01,Google Ads,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1419,2025-06-18,Organic,Campaign_B,,Normal,2025-06,Active,-1.0,yes,2025-07-25,2025-07-02,,Active
ACC1420,2025-07-15,Unknown,Campaign_B,,Agency,2025-07,Active,1.0,yes,2025-06-04,2025-06-09,churned,Active
ACC1421,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1422,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Active,-1.0,no,2025-06-11,2025-07-25,churned,Active
ACC1423,2025-08-16,Unknown,Campaign_A,floor,Agency,2025-08,Active,2.0,no,2025-06-15,2025-08-27,,Active
ACC1424,2025-08-01,LinkedIn,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1425,2025-08-01,Organic,Campaign_C,good,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1426,2025-07-30,Google Ads,Campaign_B,show,Normal,2025-07,Trialing,,no,2025-07-15,2025-07-22,churned,Trialing
ACC1427,2025-07-15,Google Ads,Campaign_C,nation,Agency,2025-07,Trialing,0.0,yes,2025-06-28,2025-08-02,,Trialing
ACC1428,2025-08-13,Google Ads,Campaign_A,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1429,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1430,2025-08-12,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1431,2025-08-30,Referral,Campaign_A,,Normal,2025-08,Trialing,2.0,no,2025-07-02,2025-07-12,churned,Trialing
ACC1432,2025-07-15,Organic,Campaign_B,trouble,Normal,2025-07,Not subscibed,,,,,,Not subscibed
ACC1433,2025-08-03,Organic,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1434,2025-07-22,Google Ads,Campaign_A,food,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1435,2025-08-01,Google Ads,Campaign_B,,Normal,2025-08,Trialing,1.0,no,2025-07-18,2025-06-25,price,Trialing
ACC1436,2025-08-01,Referral,Campaign_A,involve,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1437,2025-06-02,Google Ads,Campaign_B,,Agency,2025-06,Canceled,,no,2025-06-26,2025-06-30,price,dropped after trial
ACC1438,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1439,2025-08-01,Referral,Campaign_B,,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1440,2025-08-01,Unknown,Campaign_A,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1441,2025-07-15,LinkedIn,Campaign_A,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1442,2025-07-15,Google Ads,Campaign_C,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1443,2025-08-01,Organic,Campaign_B,act,Agency,2025-08,Not subscibed,,,,,,Not subscibed
ACC1444,2025-08-01,Referral,Campaign_B,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1445,2025-06-08,Organic,Campaign_B,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1446,2025-06-29,Google Ads,Campaign_A,,Agency,2025-06,Not subscibed,,,,,,Not subscibed
ACC1447,2025-07-15,Google Ads,Campaign_B,especially,Agency,2025-07,Canceled,-1.0,yes,2025-08-14,2025-06-02,,churned
ACC1448,2025-08-01,Google Ads,Campaign_B,easy,Normal,2025-08,Canceled,,yes,2025-06-25,2025-07-26,price,churned
ACC1449,2025-08-01,Google Ads,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1450,2025-07-15,Google Ads,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1451,2025-08-02,LinkedIn,Campaign_C,,Normal,2025-08,Not subscibed,,,,,,Not subscibed
ACC1452,2025-07-15,LinkedIn,Campaign_B,,Agency,2025-07,Not subscibed,,,,,,Not subscibed
ACC1453,2025-06-28,Referral,Campaign_C,tree,Agency,2025-06,Not subscibed,,,,,,Not subscibed
